,title,extracted_keyword_sent
139,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"for brain mri we train on the human connectome project (hcp) dataset
[28] which consists of 1113 mri scans of healthy, young adults acquired as part
of a scientific study."
140,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"to evaluate, we use the brain tumor segmentation
challenge 2017 (brats) dataset [1], containing 285 cases with either high or low
grade glioma, and the ischemic stroke lesion segmentation challenge 2015 (isles)
dataset [13], containing 28 cases with ischemic stroke lesions."
141,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"the hcp dataset was
resampled to have 1mm isotropic spacing to match the test datasets."
142,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"lastly, samples are
downsampled by a factor of two.for chest x-rays we use the vindr-cxr dataset
[18] including 22 different local labels."
143,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"in particular, we achieve a
pixel-wise ap of 76.2 and 45.9 for brats and isles datasets respectively."
144,Many Tasks Make Light Work: Learning to Localise Medical Anomalies from Multiple Synthetic Tasks,"for the brain datasets, all metrics generally decrease as the
number of training tasks increases."
145,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"the label encoder
encodes the text labels in the dataset into n label features, denoted as l ∈ r n
×c l , where n represents the number of classes in the dataset and c l
represents the dimension of label features."
146,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"here we use
medclip1 as our label encoder, which is a model fine-tuned on the roco dataset
[12] based on clip [14].knowledge encoder."
147,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"clinicalbert is a language
model that has been fine-tuned on the mimic-iii [8] dataset based on biobert
[9].adaptive layer."
148,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"we freeze the label and knowledge encoders for training
efficiency but add an adaptive layer after the text encoders to better tailor
the text features to our dataset."
149,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"we first perform min-max normalization
on it, the formula is as followswhere 1 ≤ c ≤ n means c th class in the dataset."
150,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"cam [20] and grad-cam [15] were
evaluated using the same resnet38 [16] classifier, and the results showed that
cam [20] outperformed grad-cam [15], with miou values of 70.44% and 56.52% on
the luad-histoseg and bcss-wsss datasets, respectively."
151,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"this could be due to the design of transws [18] for single-label
image segmentation, with the segmentation branch simplified to binary
segmentation to reduce the difficulty, while our dataset consists of multilabel
images."
152,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"our proposed method outperformed all
previous methods on both luad-histoseg and bcss-wsss datasets, with improvements
of 2.64% and 5.42% over the second-best method, respectively (table 2)."
153,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"due to its heavy reliance on dataset-specific
post-processing steps, histosegnet [5] failed to produce the desired results on
our datasets."
154,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"as we have previously analyzed since the datasets we used are all
multi-label images, it was challenging for the segmentation branch of transws
[18] to perform well, and it failed to provide an overall benefit to the model."
155,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"specifically, our miou scores exceeded the second-best method by 3.17%
and 3.09% on luad-histoseg and bcss-wsss datasets, respectively."
156,TPRO: Text-Prompting-Based Weakly Supervised Histopathology Tissue Segmentation,"the proposed method
achieves the best results on two public datasets, luad-histoseg and bcss-wsss,
demonstrating the superiority of our method."
157,VesselVAE: Recursive Variational Autoencoders for 3D Blood Vessel Synthesis,"manual editing of vessel geometry
is a tedious and error prone task that requires expert medical knowledge, which
explains the scarcity of curated datasets."
158,VesselVAE: Recursive Variational Autoencoders for 3D Blood Vessel Synthesis,"dataset and pre-processing overview: the raw
meshes from the intraa 3d collection undergo pre-processing using the vmtk
toolkit."
159,VesselVAE: Recursive Variational Autoencoders for 3D Blood Vessel Synthesis,"by using these metrics,
we can determine how well the generated 3d models of blood vessels match the
original dataset distribution, as well as the diversity of the generated output."
160,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,"the validation dataset {(x v i , y v i ) | i = 1, ..., m } is
assumed to be independent and identically distributed as the training dataset."
161,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,"3, the update of
model parameter θ t j and lr α t j is performed using different datasets to
ensure that the updated θ t j can be evaluated for generalization without being
influenced by the seen data."
162,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,"to ensure the reproducibility of the results, all pre-trained models
(uscl [9], imagenet [11], c2l [28], models genesis [29]) and target datasets
(pocus [5], busi [1], chest x-ray [17], lits [4]) are publicly available."
163,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,"in our
work, we consider models pre-trained on both natural and medical image datasets,
with three target modalities and three target organs, which makes our
experimental results more credible."
164,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,"the
validation set for the lits segmentation dataset comprises 23 samples from the
training set of size 111."
165,DAS-MIL: Distilling Across Scales for MIL Classification of Histological WSIs,"our proposal has proven its
effectiveness on two well-known histological datasets, camelyon16 and tcga lung
cancer, obtaining state-of-the-art results on wsi classification."
166,Pick the Best Pre-trained Model: Towards Transferability Estimation for Medical Image Segmentation,"to address this problem, the common paradigm of
transfer learning, which first pre-trains a model on upstream image datasets and
then fine-tunes it on various target tasks, has been widely investigated in
recent years [10,21,30]."
167,Pick the Best Pre-trained Model: Towards Transferability Estimation for Medical Image Segmentation,"with the increasing number of pre-trained networks provided by the
community, model repositories like hugging face [25] and pytorch hub [18] enable
researchers to experiment across a large number of downstream datasets and
tasks."
168,Pick the Best Pre-trained Model: Towards Transferability Estimation for Medical Image Segmentation,"a brute-force method is to
fine-tune a set of pretrained models with target datasets to find the optimal
one."
