path_long,extracted_sents_keywords,path
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_49.pdf,"training conﬁgurations
are consistent throughout the ﬁne-tuning process to ensure fair comparisons.",miccai23vol6/paper_49.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"here, we take a balanced policy between the independence and knowl-
edge mixture of the two routes by only sharing the weights without using any
guidance.",miccai23vol6/paper_74.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"superior performance of our mca policy implies that balanced exploitation of
ﬁne and coarse features with shared weights may provide more robust contex-
tual information compared to using mixed guided information or utilizing them
independently.",miccai23vol6/paper_74.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"this group should be managed diﬀerently from
the rest of the low-risk prostate cancer patients in the clinic.",miccai23vol6/paper_74.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_60.pdf,None,miccai23vol6/paper_60.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_58.pdf,"despite the recent advances in multiple instance learning
(mil) for wsi classiﬁcation, accurate classiﬁcation of wsis remains challeng-
ing due to the extreme imbalance between the positive and negative instances in
bags, and the complicated pre-processing to fuse multi-scale information of wsi.
to this end, we propose a novel multi-scale prototypical transformer (mspt)
for wsi classiﬁcation, which includes a prototypical transformer (pt) module
and a multi-scale feature fusion module (mffm).",miccai23vol6/paper_58.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_58.pdf,"when the positive and
negative instances in the bag are highly imbalanced, the mil models are prone to incor-
rectly discriminate these positive instances when using simple aggregation operations.",miccai23vol6/paper_58.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_64.pdf,"we enhance our loss function by incorporating two components, ld and ls,
and utilize the γ parameter to optimize the balance between these two losses.",miccai23vol6/paper_64.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_64.pdf,"in this work, we
chose γ = 5 to balance these two losses.",miccai23vol6/paper_64.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_65.pdf,"for the methods without public codes, we report the results from the original
publications for a fair comparison.",miccai23vol6/paper_65.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"https://doi.org/10.1007/978-3-031-43987-2_59
t2uda
613
keywords: tumor-inﬁltrating lymphocytes · unsupervised domain
adaption · prognosis prediction · graph attention network · breast
cancer
1
introduction
breast cancer (bc) is the most common cancer diagnosed among females and
the second leading cause of cancer death among women after lung cancer [1].",miccai23vol6/paper_59.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_73.pdf,None,miccai23vol6/paper_73.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"the dataset for the former task was collected from 168 patients with 332
wsis from seoul national university hospital.",miccai23vol6/paper_66.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"the k-nearest neighbors graph and
the geodesic distance matrix are updated once every ﬁve training epochs, which
is empirically chosen to balance running time and accuracy.",miccai23vol6/paper_66.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"in this study, we used a colorectal cancer (crc)(385 cases)
cohort collected from co-operated hospital to evaluate the proposed method.",miccai23vol6/paper_72.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"moreover, two public cancer cohorts from tcga project, i.e., liver hepato-
cellular carcinoma (lihc)(371 cases) and kidney clear cell carci-
noma (kirc)(398 cases) are also included as the censorship of these two
data sets are relatively balanced.",miccai23vol6/paper_72.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"for fair comparison, same cnn
extractor (i.e. imagenet pretrained resnet50",miccai23vol6/paper_72.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"w/o transformer
0.592 ± 0.010
0.647 ± 0.002
0.616 ± 0.005
ours
hgt
0.607 ± 0.004 0.657 ± 0.003 0.646 ± 0.003
752
w. hou et al.
3.3
interpretability of the proposed framework
we selected the crc dataset for further interpretable analysis, as it is one of the
leading causes of mortality in industrialized countries, and its prognosis-related
factors have been widely studied [3,8].",miccai23vol6/paper_72.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_57.pdf,"the images are extracted
from 16 colorectal adenocarcinoma wsis, each of which belongs to an individual
patient, and scanned with an omnyx vl120 scanner within the department of
pathology at university hospitals coventry and warwickshire, uk. cpm17
[28] contains 32 training and 32 validation images, whose sizes are 500 ×",miccai23vol6/paper_57.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"582
j. zhu et al.
innovatively, our approach can help reduce bias in the learning process of the
segmentation model with the routine unbalanced training set.",miccai23vol6/paper_56.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"the traditional method of integrating gaussian noise
in the mean teacher [18] may be problematic when working with cytopathology
images that have an imbalanced color distribution.",miccai23vol6/paper_56.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_54.pdf,None,miccai23vol6/paper_54.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"id
age gender race
ecog smoking py
pstage cancer site
cancer subsite
case1 49
male
white 3
current
21
1
oral cavity ventral tongue
case2 64
male
white 3
former
20
4
larynx
vocal cord
case3 60
male
black
2
current
45
4
larynx
false vocal cord
case4",miccai23vol6/paper_68.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"53
male
white 1
current
68
4
larynx
supraglottic
case5 38
male
white 0
never
0
4
oral cavity lateral tongue
case6 76
female
white 1
former
30",miccai23vol6/paper_68.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"2
oral cavity lateral tongue
case7 73
male
white 1
former
100
3
larynx
glottis
case8 56
male
white 0
never
0
2
oral cavity tongue
2
dataset
the complete staining protocols for this dataset are given in the accompany-
ing supplementary material.",miccai23vol6/paper_68.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_69.pdf,"the bias and error generated in each level of the representation
model will accumulate in the ﬁnal decision model.",miccai23vol6/paper_69.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_69.pdf,"the multi-stage framework accumulated the training bias and noise,
which caused an auc gap of hipt",miccai23vol6/paper_69.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_55.pdf,"pseudo label-based methods
typically generate pseudo labels for labeled images to supervise the network [4].
since using a model’s prediction to supervise itself may over-ﬁt its bias, chen
et al.",miccai23vol6/paper_55.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_55.pdf,"after using a standard softmax
operation, their corresponding probability prediction maps are denoted as pca,
psa and pcsa, respectively.
574
l. zhong et al.
2.2
cross decoder knowledge distillation (cdkd)
since the three branches have diﬀerent decision boundaries, using the predictions
from one branch as pseudo labels to supervise the others would avoid each branch
over-ﬁtting its bias.",miccai23vol6/paper_55.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_55.pdf,[1] for a fair comparison.,miccai23vol6/paper_55.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_45.pdf,"however, the lack
of reliable supervision directly hinders the performance of these methods, and
serious class-imbalance problems could arise, as tumor patches may only account
for a small portion of the entire wsi [12].",miccai23vol6/paper_45.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_45.pdf,"the second dataset is a private hepatocellular carcinoma (hcc) dataset col-
lected from sir run run shaw hospital, hangzhou, china.",miccai23vol6/paper_45.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_45.pdf,"since the number of
instances is very large in wsi datasets, we empirically recommend to choose
to run icmil one iteration for ﬁne-tuning g(·) to achieve the balance between
performance gain and time consumption.",miccai23vol6/paper_45.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_1.pdf,"we reproduce all baselines
using our high-quality labels to ensure a fair comparison.",miccai23vol6/paper_1.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_50.pdf,"for a fair compai-
son, we train the cyclegan with two conﬁgurations, namely (#1) using the
entire dataset, and (#2) using only half the dataset, where the latter uses the
same number of the training samples as artifusion.",miccai23vol6/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_44.pdf,"breast cancer (bc) is one of the most common cancers iden-
tiﬁed globally among women, which has become the leading cause of
death.",miccai23vol6/paper_44.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_44.pdf,"keywords: breast cancer · hematoxylin and eosin staining ·
immunohistochemical staining · multi-modal pre-training
1
introduction
breast cancer (bc) is one of the most common malignant tumors in women
worldwide and it causes nearly 0.7 million deaths in 2020",miccai23vol6/paper_44.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_44.pdf,"(3)
462
m. lu et al.
we use an adjustable hyperparameter θ to balance the losses of two modalities.",miccai23vol6/paper_44.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_52.pdf,None,miccai23vol6/paper_52.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"in spite of the large amount of data, the number of labeled samples in mil
(represented by the number of individual, globally labelled wsis) is often small and/or
imbalanced [6].",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"variations were pro-
posed, to be applied to latent representations [17] as well as to balance data sets [6].",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"we investigated various settings consisting of instance-
based only (inst), embedding-based only (emb) and the dual-stream approach with
weightings 3/1, 2/2 (balanced) and 1/3 for the instance and the embedding-based path-
ways.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"all images were acquired during clinical routine at the kardinal schwarzenberg
hospital.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"the mean and median age of patients at the date of dissection was
47 and 50 years, respectively.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"the data set comprised 13 male and 27 female patients,
corresponding to a slight gender imbalance.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"due to the almost balanced setting, the overall classiﬁcation accuracy (mean
and standard deviation) is ﬁnally reported.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"in our analysis, we focused on the embedding-based con-
ﬁguration and on the balanced combined approach (referred to as 2/2).",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_46.pdf,"6. galdran, a., carneiro, g., ballester, m.a.g.: balanced-mixup for highly imbalanced med-
ical image classiﬁcation.",miccai23vol6/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_3.pdf,"however,
these models can only recognize samples from predeﬁned categories, when
they are deployed in the clinic, data from new unknown categories are con-
stantly emerging.",miccai23vol6/paper_3.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_3.pdf,"the overall contrastive loss can be expressed as: lcl = (1 − μ) 
i∈b lucl
i
+
μ 
i∈bl lscl
i , where μ denotes the balance coeﬃcient.",miccai23vol6/paper_3.pdf
