paper_id,extracted_sents_cancer
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"[19], which consists of 38 annotated slides
from the tcga colorectal cancer cohort, to evaluate the eﬀectiveness of transfer
learning."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"this indicates that bvt consistently
attends to biomedically relevant features such as cancer cells, nuclei, cytoplasm,
or membrane [24] (fig. 5)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_52.pdf,"human cervical cancer cells expressing histone 2b-gfp imaged by ﬂuo-
rescence microscopy every 30 min"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"however, the diagnosis of breast
cancer related bp from radiological imaging is still a great challenge."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"https://doi.org/10.1007/978-3-031-43993-3_46
a texture neural network to predict the abnormal brachial plexus
471
radiation ﬁbrosis, primary and metastatic lung cancer, and metastatic breast cancer
account for almost three-fourths of causes [2]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"2
materials and method
2.1
dataset preparation and preprocessing
following irb approval for this study, we search for patients with metastatic breast
cancer who had a breast cancer mri performed between 2010 and 2020 and had mor-
phologically positive bp on the mri report from our electronic medical records (emr)
in * hospital."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_28.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_10.pdf,"[5]
simula
5704
875940
gastroscope
barrett’s oesophagus, polyp, cancer
kvasir-capsule"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_10.pdf,"[32]
adelaide
253
485561
gastroscope
polyp, cancer
cvc-12k"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_58.pdf,[7] and prostate cancer
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_58.pdf,"taking prostate cancer as an example, biomechanical characterization could
guide needle placement for improved cancer detection rates while reducing com-
plications associated with increased core counts, e.g. pain and erectile dysfunc-
tion [14,18]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_64.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_66.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"incomplete surgical resection with residual cancer left in the surgical
cavity is a potential sequelae of transoral robotic surgery (tors)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"mesoscopic ﬂuorescence lifetime imaging (flim) of tissue
ﬂuorophores (i.e., collagen and metabolic co-factors nadh and fad) emission
has demonstrated the potential to demarcate the extent of head and neck cancer
in patients undergoing surgical procedures of the oral cavity and the orophar-
ynx."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"here, we demonstrate the ﬁrst label-free flim-based classiﬁcation using a
novelty detection model to identify residual cancer in the surgical cavity of the
oropharynx."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the results indicate that the flim-based classiﬁcation model
can identify residual cancer by directly imaging the surgical cavity, potentially
enabling intraoperative surgical guidance for tors."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"https://doi.org/10.1007/978-3-031-43996-4_56
588
m. a. hassan et al.
1
introduction
residual tumor in the cavity after head and neck cancer (hnc) surgery is a signiﬁcant
concern as it increases the risk of cancer recurrence and can negatively impact the
patient’s prognosis"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"these approaches are error-prone
and can result in psms and a higher risk of cancer recurrence [7]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"due to the sensitivity of these
ﬂuorophores to their microenvironment, the presence of tumor changes their emission
properties (i.e., intensity and lifetime characteristics) relative to healthy tissue, thereby
enabling the optical detection of cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"to address the technical challenge of highly
imbalanced label distribution and the need for intraoperative real-time cavity imaging,
we developed an intraoperative flim guidance model to identify residual tumors by
classifying residual cancer as anomalies."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"flim-based in vivo classiﬁcation of residual cancer
589
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the red annotations correspond to cancer labels, and the green annotations
correspond to healthy."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"patients
tissue label
no. flim points
clear margin
19
healthy
170,535
psm
3
cancer
2,451
flim data was acquired using the da vinci sp robotic surgical platform."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"upon completing
the scan, the surgeon proceeded with en bloc excision of the tissue suspected of cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"flim-based in vivo classiﬁcation of residual cancer
591
thereafter, the labels were spatially registered in vivo within the surgical cavity."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"[21].
592
m. a. hassan et al.
2.5
classiﬁer training and evaluation
the novelty detection model used for detecting residual cancer is evaluated at the point-
measurement level to assess the diagnostic capability of the method over an entire tissue
surface."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the testing data
contained both healthy and residual cancer labels."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the inter-
polation consists of ﬁtting a disk to the segmented aiming beam pixel location for each
point measurement and applying a color map (e.g., green: healthy and red: cancer) for
each point prediction."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"3
results
table 2 tabulates the classiﬁcation performance comparison of novelty detection models
for classifying residual cancer vs. healthy on in vivo flim scans in the cavity."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the gods uses two separating hyperplanes to minimize the distance between the
two classiﬁers by learning a low-dimensional subspace containing flim data properties
flim-based in vivo classiﬁcation of residual cancer
593
table 2. classiﬁcation performance comparison of novelty detection models for classifying resid-
ual cancer vs. healthy on in vivo flim scans in the cavity, mean (sd)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"surgeons aim to achieve
negative margins, meaning the absence of cancer cells at the edges of the tissue removed
during surgery."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"the novelty detection model generalizes to the healthy labels and considers data
falling off the healthy distribution as residual cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_56.pdf,"flim-based in vivo classiﬁcation of residual cancer
595
5"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_69.pdf,"https://doi.org/10.1007/978-3-031-43996-4_69
cascade transformer encoded boundary-aware multibranch fusion
719
1
introduction
colorectal cancer (crc) is the third most commonly diagnosed cancer but ranks
second in terms of mortality worldwide [11]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_50.pdf,"keywords: segmentation · radiotherapy · dose guidance · deep
learning
1
introduction
radiotherapy (rt) has proven eﬀective and eﬃcient in treating cancer patients."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_50.pdf,"[12]. originally proposed for head and neck cancer [12], this approach has
been recently extended for brain tumor patients [9] with levels of prediction error
below 2.5 gy, which is less than 5% of the prescribed dose."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_47.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_33.pdf,"to demonstrate application, we perform
registration on a breast cancer patient case with a segmented tumor and compare
performance to other image-to-physical and image-to-image registration methods."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_33.pdf,"as a result, resections can have several centimeters of tissue
beyond the cancer margin."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_33.pdf,"finally, our approach is validated on an exem-
plar breast cancer case with a segmented tumor by comparing performance to previously
proposed registration methods."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_33.pdf,"the second
validates the registration method in a breast cancer patient and compares registration
accuracy and computation time to previously proposed methods.
3.1
hyperparameters sensitivity analysis
this dataset consists of supine breast mr images simulating surgical deformations of
11 breasts from 7 healthy volunteers."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_33.pdf,"outliers
are noted as (x) and are 1.5•iqr.
3.2
registration methods comparison
this dataset consists of supine breast mr images simulating surgical deformations from
one breast cancer patient."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"in surgical oncology, it is challenging for surgeons to iden-
tify lymph nodes and completely resect cancer even with pre-operative
imaging systems like pet and ct, because of the lack of reliable intraop-
erative visualization tools."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"endoscopic radio-guided cancer detection and
resection has recently been evaluated whereby a novel tethered laparo-
scopic gamma detector is used to localize a preoperatively injected radio-
tracer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"https://doi.org/10.1007/978-3-031-43996-4_25
detecting the sensing area of a laparoscopic probe in cancer surgery
261
1
introduction
cancer remains a signiﬁcant public health challenge worldwide, with a new diag-
nosis occurring every two minutes in the uk (cancer research uk1)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"surgery is
one of the main curative treatment options for cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"however, despite substan-
tial advances in pre-operative imaging such as ct, mri, or pet/spect to aid
diagnosis, surgeons still rely on the sense of touch and naked eye to detect cancer-
ous tissues and disease metastases intra-operatively due to the lack of reliable
intraoperative visualization tools."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"in practice, imprecise intraoperative cancer
tissue detection and visualization results in missed cancer or the unnecessary
removal of healthy tissues, which leads to increased costs and potential harm to
the patient."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"a recent miniaturized cancer detection probe (i.e., ‘sensei r
⃝’ developed
by lightpoint medical ltd.)"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol9/paper_25.pdf,"leverages the cancer-targeting ability of nuclear
agents typically used in nuclear imaging to more accurately identify cancer intra-
operatively from the emitted gamma signal (see fig."
